"","01-HLB_221116_pos_iaMSMS_01.mzML","01-HLB_221116_pos_iaMSMS_02.mzML","01-HLB_221116_pos_iaMSMS_03.mzML","01-HLB_221116_pos_iaMSMS_04.mzML","02-HLB_221116_pos_iaMSMS_01.mzML","02-HLB_221116_pos_iaMSMS_02.mzML","02-HLB_221116_pos_iaMSMS_03.mzML","02-HLB_221116_pos_iaMSMS_04.mzML","03-HLB_221116_pos_iaMSMS_01.mzML","03-HLB_221116_pos_iaMSMS_02.mzML","03-HLB_221116_pos_iaMSMS_03.mzML","03-HLB_221116_pos_iaMSMS_04.mzML","04-HLB_221116_pos_iaMSMS_01.mzML","04-HLB_221116_pos_iaMSMS_02.mzML","04-HLB_221116_pos_iaMSMS_03.mzML","04-HLB_221116_pos_iaMSMS_04.mzML","05-HLB_221116_pos_iaMSMS_01.mzML","05-HLB_221116_pos_iaMSMS_02.mzML","05-HLB_221116_pos_iaMSMS_03.mzML","05-HLB_221116_pos_iaMSMS_04.mzML","06-HLB_221116_pos_iaMSMS_01.mzML","06-HLB_221116_pos_iaMSMS_02.mzML","06-HLB_221116_pos_iaMSMS_03.mzML","06-HLB_221116_pos_iaMSMS_04.mzML","07-HLB_221116_pos_iaMSMS_01.mzML","07-HLB_221116_pos_iaMSMS_02.mzML","07-HLB_221116_pos_iaMSMS_03.mzML","07-HLB_221116_pos_iaMSMS_04.mzML","08-HLB_221116_pos_iaMSMS_01.mzML","08-HLB_221116_pos_iaMSMS_02.mzML","08-HLB_221116_pos_iaMSMS_03.mzML","08-HLB_221116_pos_iaMSMS_04.mzML","09-HLB_221116_pos_iaMSMS_01.mzML","09-HLB_221116_pos_iaMSMS_02.mzML","09-HLB_221116_pos_iaMSMS_03.mzML","09-HLB_221116_pos_iaMSMS_04.mzML","10-HLB_221116_pos_iaMSMS_01.mzML","10-HLB_221116_pos_iaMSMS_02.mzML","10-HLB_221116_pos_iaMSMS_03.mzML","10-HLB_221116_pos_iaMSMS_04.mzML","11-HLB_221116_pos_iaMSMS_01.mzML","11-HLB_221116_pos_iaMSMS_02.mzML","11-HLB_221116_pos_iaMSMS_03.mzML","11-HLB_221116_pos_iaMSMS_04.mzML","12-HLB_221116_pos_iaMSMS_01.mzML","12-HLB_221116_pos_iaMSMS_02.mzML","12-HLB_221116_pos_iaMSMS_03.mzML","12-HLB_221116_pos_iaMSMS_04.mzML","13-HLB_221116_pos_iaMSMS_01.mzML","13-HLB_221116_pos_iaMSMS_02.mzML","13-HLB_221116_pos_iaMSMS_03.mzML","13-HLB_221116_pos_iaMSMS_04.mzML","14-HLB_221116_pos_iaMSMS_01.mzML","14-HLB_221116_pos_iaMSMS_02.mzML","14-HLB_221116_pos_iaMSMS_03.mzML","14-HLB_221116_pos_iaMSMS_04.mzML","16-HLB_221116_pos_iaMSMS_01.mzML","16-HLB_221116_pos_iaMSMS_02.mzML","16-HLB_221116_pos_iaMSMS_03.mzML","16-HLB_221116_pos_iaMSMS_04.mzML","17-HLB_221116_pos_iaMSMS_01.mzML","17-HLB_221116_pos_iaMSMS_02.mzML","17-HLB_221116_pos_iaMSMS_03.mzML","17-HLB_221116_pos_iaMSMS_04.mzML","18-HLB_221116_pos_iaMSMS_01.mzML","18-HLB_221116_pos_iaMSMS_02.mzML","18-HLB_221116_pos_iaMSMS_03.mzML","18-HLB_221116_pos_iaMSMS_04.mzML","19-HLB_221116_pos_iaMSMS_01.mzML","19-HLB_221116_pos_iaMSMS_02.mzML","19-HLB_221116_pos_iaMSMS_03.mzML","19-HLB_221116_pos_iaMSMS_04.mzML","20-HLB_221116_pos_iaMSMS_01.mzML","20-HLB_221116_pos_iaMSMS_02.mzML","20-HLB_221116_pos_iaMSMS_03.mzML","20-HLB_221116_pos_iaMSMS_04.mzML"
"6313_342.226_12.803",1182.3425,508.37543,1118.6996,1505.3997,144.18834,0,118.41717,118.08754,433.3696,389.88486,0,445.8225,205.74783,118.04779,0,167.50623,65.77535,132.83014,0,202.40114,267.11115,258.40054,269.42993,228.90732,239.50424,149.38918,287.74246,265.2832,116.94996,228.5368,84.94629,158.61966,97.47744,139.31876,80.77249,127.49294,596.46387,1846.6637,506.76877,458.43182,0,107.02463,0,80.55617,51.872284,99.13664,113.27879,45.660065,192.29198,163.75066,0,125.42494,72.05071,129.56422,0,191.37706,39.12996,106.64865,0,0,82.57469,55.515366,63.792458,71.25606,114.13193,72.33712,0,49.3243,58.315517,37.312485,0,0,37.35663,19.017221,0,0
"5433_342.227_11.437",118.57579,102.13656,240.50787,151.79774,29.681953,68.11959,47.0252,0,155.72618,147.8561,76.30469,0,198.62804,277.9884,316.1506,215.50525,52.08277,52.85961,0,0,0,0,0,0,111.47055,106.667435,124.616776,0,0,0,0,0,24.88213,0,111.22718,68.04249,0,303.7036,245.89316,153.48436,0,23.576197,0,0,117.13509,127.92516,78.28433,0,2327.752,2155.9595,2248.814,2238.3284,30.668308,0,0,0,20.681583,24.502384,39.79022,53.153217,0,22.361715,47.265785,0,45.152817,17.764395,0,0,102.802246,81.63493,0,129.1222,19.499264,13.631947,0,21.616322
"5171_342.227_10.911",202.39558,167.86908,116.15866,213.08034,0,74.75652,56.485466,90.870026,155.98903,180.33319,151.77701,157.61113,290.2193,520.3623,472.75732,518.20435,39.406536,33.677444,0,0,35.082787,0,64.22028,90.36261,252.42746,368.14117,177.98682,260.35324,41.613636,38.892574,0,0,75.971466,24.764814,66.628265,93.34334,122.0233,192.45439,287.333,152.56816,39.75657,47.251614,106.516464,26.34531,262.32913,186.6966,190.94774,265.68716,1001.9495,976.9214,2545.2783,940.9706,85.27276,97.73372,103.05003,106.79946,37.937553,49.372646,45.213463,0,15.170069,11.763937,20.74837,18.721367,9.686244,12.099585,27.202936,38.47712,394.5946,417.01733,380.88474,460.74036,12.694741,25.95337,21.240572,0
"2338_342.235_8.153",23.021553,12.570154,0,0,17.689644,40.390137,0,27.933784,30.63274,33.562435,0,47.037514,48.90584,57.722633,63.320488,90.02971,46.24319,24.611372,0,0,31.770939,59.83916,32.470417,58.736343,309.98535,230.66754,209.31387,302.70105,193.8378,279.12112,172.08209,197.41168,98.33818,122.00946,44.69617,167.08876,56.919563,0,0,0,384.0699,273.12866,316.1181,355.39343,95.74421,42.70687,156.89044,173.15225,0,0,0,0,98.867,32.62076,113.58165,0,1393.5094,1362.9417,1454.1361,1365.6552,381.99323,465.9997,354.36346,273.6845,391.0196,515.71423,479.40997,483.48096,47.784813,71.25997,132.85114,128.2089,1197.0254,1153.3604,940.8371,884.9377
"4786_342.261_10.443",358.76257,464.28247,414.5384,582.4084,166.57962,233.4892,168.22754,214.47238,1130.0339,1186.9592,758.2611,600.1155,303.34143,354.89072,497.47113,437.04492,1211.834,1198.9312,986.181,983.1017,217.87285,340.4663,244.58011,0,1853.6338,1616.3427,1310.1654,1559.6177,560.877,522.8209,468.16843,497.47113,69.52639,106.75069,188.38414,0,2003.0786,2063.6555,2028.0109,1611.3274,0,0,0,0,5000.3896,5348.3657,4682.866,5199.821,897.55066,835.6473,349.3637,420.30463,1830.3873,1567.2402,1529.9109,1370.4641,0,0,0,0,0,0,0,0,0,0,0,0,1332.8962,941.09155,0,654.18286,0,0,0,0
"1495_343.13_7.493",3435.163,3549.1228,3582.4526,3206.7844,6230.7603,6313.3364,6119.3843,5556.0894,8633.827,8715.683,8728.18,8635.929,12187.798,11715.964,11387.077,11928.396,13330.789,13091.711,13119.961,13259.506,12539.683,12690.761,12858.887,11476.461,27056.37,27177.334,27372.03,25647.705,20173.883,19738.89,19724.412,19785.605,9551.739,10052.902,10001.009,9033.823,14099.303,14318.875,13363.8545,13370.024,12499.206,12170.529,11914.828,12537.658,22596.332,22877.395,22555.322,22509.375,13106.676,13269.369,12570.489,12435.971,21185.38,20969.268,20886.734,19757.389,18499.102,18692.387,16802.9,17111.246,10889.155,10865.31,10276.025,11023.568,17375.855,17730.463,15927.44,17538.121,17559.377,17251.924,17662.219,17960.432,6960.236,6588.8643,7045.198,7125.802
"6043_343.212_12.566",111.11662,58.152832,178.72784,0,151.3046,163.48744,158.66617,119.0998,396.31143,346.14648,378.2035,290.7201,395.96112,369.70053,512.0858,290.81708,548.01587,515.40247,477.0763,479.25848,386.26056,435.84198,396.76154,332.07495,679.74963,599.48944,596.9029,709.22485,243.9198,245.96663,249.33908,180.79291,289.16415,185.65627,223.40784,294.9312,429.77106,466.1111,399.2893,487.43994,9.777424,0,24.554276,0,903.9603,895.5543,848.7877,943.191,361.09375,318.27295,330.831,414.89343,549.5719,501.58466,507.12875,489.88547,36.55947,18.416271,0,16.956987,0,0,0,0,0,9.651764,32.5297,0,347.90994,450.1229,390.63373,291.79895,0,0,0,0
"6304_343.214_12.798",198.36398,174.05376,156.03006,0,244.53058,301.2978,220.2218,217.7862,882.6246,836.0582,759.65155,768.8534,975.49207,1010.31586,933.84033,884.3974,1241.7463,1163.366,748.8807,1334.4813,965.60266,968.0799,823.015,962.1606,1533.5382,1541.4814,1559.7722,1384.9641,642.1207,512.952,599.63635,606.2853,555.77594,562.37933,655.35345,622.4173,1014.98816,949.2328,893.5586,1072.4163,0,30.331135,0,0,2184.1543,2139.4097,2167.2363,2145.3477,923.2638,777.2353,891.83344,841.91296,1121.6855,1147.8423,1080.6913,1168.426,52.56423,0,53.335316,0,27.715332,27.606266,18.826994,0,7.6848845,40.29106,0,0,1069.1539,1045.5223,1087.4266,1032.8298,15.871809,19.048176,0,0
"1026_343.221_6.948",0,10.157532,14.448334,0,23.435198,37.189785,0,0,53.387543,0,95.06015,38.22096,238.00598,205.90846,233.62775,288.66867,17.094948,19.126503,30.16077,32.982414,13.975129,21.226492,23.364536,64.92832,33.939453,57.54588,31.632618,110.51381,74.89652,32.013012,41.415665,0,25.589348,24.266155,0,0,35.93513,42.61027,0,37.936348,0,5.4362307,0,0,76.50496,40.6748,127.75394,140.94109,1302.9213,1358.5446,1330.6959,1389.3375,60.117325,23.45991,32.943752,50.40066,0,9.777416,10.74189,0,7.011222,8.989548,0,0,0,8.724686,0,0,69.17177,53.96532,72.465515,64.310135,0,0,0,0
"2613_343.255_8.221",1971.7974,1411.9877,1444.7777,1927.3557,161.31418,155.49626,191.9074,215.22147,123.881584,224.79193,0,0,0,0,0,0,0,0,0,0,0,17.447105,0,22.869598,0,0,0,0,0,0,0,0,0,76.38219,0,0,237.04883,0,0,0,0,269.56808,0,0,0,0,0,0,0,0,0,0,110.37693,0,107.5929,0,0,1467.0354,1378.072,0,66.499504,228.64893,0,0,0,270.7734,0,0,0,0,0,0,111.50183,79.757805,0,0
"3982_344.117_9.588",113.31537,183.24352,169.00186,144.2654,140.8059,128.93054,92.0782,130.03613,101.89095,224.13156,214.25229,226.20566,203.17897,178.62425,185.00291,199.70985,189.76825,204.32405,66.02757,112.66873,227.39766,172.51773,243.90085,147.54126,262.49567,209.42706,172.33296,204.15306,211.28261,162.96812,206.492,257.66522,171.95071,157.45607,201.24178,150.4786,235.36737,224.92462,209.11221,150.83052,187.79054,169.70784,220.6356,196.28638,216.95724,238.45334,186.0086,163.79956,146.23517,170.16248,161.61418,195.22925,264.49588,222.56541,205.38153,78.47886,299.03983,301.42932,209.49625,273.9694,166.66019,177.17755,178.77081,202.8075,238.20816,259.45312,292.15442,283.82474,181.37262,125.14499,147.6442,187.51907,324.56686,303.60986,262.41574,404.54507
"4622_344.239_10.21",56.099945,74.445724,125.22221,0,30.963718,31.164978,0,0,147.46823,117.67719,87.13193,148.26282,270.40454,252.98187,243.00662,319.49243,30.805973,21.715767,0,0,12.0275345,0,0,0,122.104675,0,0,0,0,0,0,0,0,26.774296,0,0,70.522545,0,155.28668,78.06874,0,0,26.919823,0,383.38055,416.28995,379.90167,348.97266,2067.3652,1411.9752,1325.7794,1421.1658,19.347036,118.47977,0,0,21.52108,0,0,0,0,0,0,0,0,0,34.350864,0,422.91425,345.96082,432.16177,348.70703,0,0,0,14.782422
"4505_344.239_10.042",46.55322,72.673325,140.92465,61.15281,61.003883,40.899612,53.29965,0,227.30995,226.29054,186.35529,207.69174,242.09335,338.48962,256.7136,206.73703,21.200104,35.925053,0,40.75804,77.35808,43.59974,136.49016,0,45.449417,129.95865,143.89474,194.29189,31.557621,27.833605,46.269424,0,19.935658,39.610886,0,51.064423,126.08972,95.31893,0,0,0,7.2325144,42.775528,17.710878,245.16693,334.87122,310.4111,0,1833.0358,2515.8179,2583.401,2606.8467,125.16975,105.05049,0,62.81944,39.66794,0,0,0,0,13.590807,0,27.95449,27.15026,16.796082,0,0,1443.3007,362.4308,298.28345,273.91058,0,0,0,0
"6329_344.24_12.835",2959.401,3271.215,3430.7617,2902.3315,389.71408,341.66068,337.56042,0,2342.5242,2331.0154,2522.8857,2300.3726,344.63116,362.421,316.5461,319.13806,409.43906,397.63852,376.02203,473.48645,711.9545,677.8908,679.31165,1053.624,164.116,123.95624,109.80012,231.94618,233.4172,244.6951,237.67905,179.54591,368.65482,365.9463,360.44507,463.67917,3506.094,3433.8975,4644.198,1713.8018,277.2738,382.1078,253.91559,272.34406,0,0,0,0,303.43048,273.644,0,150.6312,508.25775,459.17563,348.3861,428.372,274.53415,372.0485,257.20367,214.3839,186.56781,196.44366,160.74507,0,225.93236,249.07176,293.9474,233.90854,67.335304,70.91091,87.913605,87.076,57.002247,73.85832,0,50.01848
"5848_344.241_12.188",571.324,761.92883,781.7207,1189.2021,192.04431,0,293.23135,0,469.70065,456.80542,2774.3164,824.8898,131.07649,178.56517,0,166.25177,358.02948,366.06427,321.89417,252.83072,1412.0833,1343.9662,512.1106,1680.7407,377.60645,261.96674,0,391.54907,0,130.84396,0,0,251.44075,349.64355,173.22357,0,4637.21,3729.21,3915.6846,4401.1387,423.15186,1481.8326,350.50558,1412.9022,290.28653,260.66232,0,0,232.0583,164.61746,0,308.52182,272.58597,98.86525,0,0,397.45615,412.81595,386.48233,445.48132,0,346.0432,0,0,416.50854,428.64844,0,382.18124,0,0,0,185.46664,871.1957,909.6432,852.1499,0
"2645_344.242_8.277",0,0,0,0,13.443981,10.460962,0,55.61376,51.35285,0,58.984093,0,88.541214,187.92177,146.90353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.152824,37.148464,37.095577,0,120.677536,34.814014,41.297794,67.389206,68.83835,0,30.833548,0,0,0,0,0,762.7194,660.7386,930.34326,641.9469,22.420471,44.934036,35.610374,0,70.28485,0,22.040182,0,15.862919,59.45279,61.367268,0,0,0,0,0,0,22.601387,52.36844,0,32.575935,92.77554,0,11.212904
"7917_344.248_15.407",3103.32,3017.6877,3345.517,2184.1807,327.4043,520.56805,494.65405,479.81235,1427.4297,1384.9335,1478.0396,1293.3174,0,88.56232,0,0,67.175415,296.57846,0,184.38992,565.9787,471.52103,473.55673,475.56213,0,0,0,0,0,0,0,0,0,168.14944,0,0,2400.3777,2397.1953,2167.602,2260.323,223.3529,223.06052,500.35422,539.1131,0,0,0,0,63.974354,0,0,0,409.95908,0,465.84845,297.36212,0,86.671585,0,206.7981,0,0,0,0,0,0,194.94913,0,0,0,0,0,0,0,0,0
"7737_344.249_15.082",2497.343,2313.1833,2114.159,1916.1115,305.55634,318.91147,210.39496,222.5445,919.2429,945.7772,532.92236,1041.7742,0,0,0,0,0,112.59169,0,0,197.17746,0,0,286.8475,0,0,0,0,0,0,0,0,134.73203,146.49815,265.99847,226.35907,2171.7002,2174.6975,1954.5143,2206.8667,125.282585,0,224.24368,245.56824,0,0,0,0,0,0,0,0,277.34448,376.64743,380.2422,327.75085,232.15747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8874_345.129_17.067",107.18756,187.10277,169.20798,148.4473,74.059845,91.69044,111.032074,98.216286,148.03528,190.9027,204.82669,196.45041,225.39847,169.36362,185.5962,103.53941,507.33716,408.06766,458.6792,381.99902,659.74713,703.19666,605.92316,637.2634,433.37692,617.8154,346.6809,536.9137,317.72467,302.48904,247.51082,248.0831,303.5311,334.01328,343.31534,456.45154,499.27536,347.90857,316.26892,306.47403,0,0,0,0,340.58044,359.16724,181.68536,230.23422,72.30432,125.8273,135.55504,34.7893,145.3322,189.31284,214.94284,141.71786,0,0,0,0,0,0,0,0,0,0,0,0,213.46014,209.08788,140.80988,209.23495,0,0,0,0
"6452_345.154_13.119",240.99983,205.53452,125.02725,204.29765,289.30948,230.06755,246.51363,202.8946,478.1935,407.05286,347.7698,407.3058,511.69202,508.25897,496.13974,520.67664,487.35632,469.84454,349.16296,436.6189,370.57544,347.16714,351.13678,215.02441,510.85406,525.8025,443.97287,469.24277,509.8066,427.29834,827.7074,433.75226,207.97693,322.61298,257.53647,360.90726,321.6126,336.91293,384.14514,412.66846,270.99792,288.60757,267.82275,210.22989,1647.6975,1201.7002,1687.9066,1573.0554,612.25757,539.7367,486.0312,614.76965,719.8046,698.8535,817.3208,1155.4181,310.63068,349.2288,332.99393,339.7258,462.6585,546.4416,408.06516,467.03625,579.5422,518.33093,493.25836,451.37033,273.8447,150.45822,182.90196,248.05927,35.596363,43.12728,0,0
"6551_345.156_13.241",112.398964,78.71894,71.7775,115.49059,64.03258,98.92807,124.45438,106.591774,164.81638,196.50092,130.03967,154.53867,122.95677,210.3724,133.0589,160.44672,308.40024,312.41452,282.89197,236.02567,265.5816,185.35986,261.25015,222.87103,475.2915,476.7451,426.11426,438.94788,260.05066,205.98807,332.55682,316.23953,115.18093,167.82568,113.8587,178.87737,255.66446,341.54166,312.5121,327.42578,936.90424,651.329,547.5727,563.74097,444.30334,377.64163,414.51263,368.58313,156.2302,219.33504,165.08829,250.29881,231.91333,247.54256,233.94385,298.60162,1625.7722,1293.7543,1852.8363,1882.0101,656.4146,617.91437,607.6194,595.87006,1095.7842,1095.8525,1684.8464,1159.6469,161.38005,146.10535,171.57805,212.88666,28.120016,0,29.611433,0
"4917_345.157_10.613",47.059467,65.10974,45.661385,86.25079,84.85955,68.26437,86.46382,88.99499,145.52165,149.18295,174.5774,0,86.21666,84.90454,0,0,162.74042,187.51398,0,0,136.7006,152.29297,144.00519,0,808.9962,868.1708,412.56952,0,227.70299,172.09381,228.8711,384.74054,152.58899,178.86954,0,0,316.76367,266.41068,225.73882,0,484.5117,560.44293,241.60284,643.8354,1205.121,1070.3618,649.64014,0,194.04895,137.74547,0,374.84335,409.7765,781.73987,805.77814,802.30133,991.5419,1034.859,1054.546,966.36743,602.1951,405.33017,0,347.16736,1005.07556,791.78754,861.6326,0,317.8803,519.06354,204.63327,536.8319,0,78.13381,0,0
"2021_345.189_7.956",275.05414,185.33029,222.41309,214.01857,157.73795,166.0824,186.95784,145.00851,844.7416,904.9823,822.74274,855.96747,1468.4562,1548.0209,949.94006,1537.143,1305.4099,1415.0336,1381.3064,991.7098,984.6842,1463.1726,1597.6943,1155.9131,2286.0588,975.4887,1161.8124,2315.628,1020.1728,2549.3352,975.5166,1686.2015,1329.4415,1210.308,1297.4294,1407.2987,2204.9827,2180.0574,2193.739,2066.9917,9.4579935,0,12.339176,0,3134.939,1981.7491,1066.3711,1627.4929,299.40558,423.499,311.23938,388.0126,1505.5858,1562.3435,1506.8422,1609.2585,0,7.5169344,15.756264,0,0,0,0,0,0,0,0,0,1476.5613,2420.5876,2121.676,2480.5508,6.7508,0,0,0
"2735_345.192_8.455",87.06523,128.07785,105.27997,141.5628,157.89793,171.27759,90.15242,170.94702,451.41348,603.15906,673.74475,857.9894,1345.0563,1304.3743,1423.3405,1287.2825,968.2475,893.22144,978.5017,1321.3151,1342.5205,1199.8115,1283.7087,1381.8928,2938.5967,3264.2747,3503.2341,2524.3018,2614.739,2741.962,2635.9949,2917.6934,798.49774,865.16595,999.2709,693.4238,1634.0529,1863.955,1885.8265,1975.9951,0,0,0,0,4160.4966,3979.0803,4265.4707,3976.7026,456.05826,423.40027,407.62366,345.4816,1213.2178,928.2124,1270.8654,1125.1869,0,0,0,0,7.7509785,0,0,0,0,0,0,0,2230.6792,2370.624,2227.7522,1685.9012,0,19.33921,0,0
"2968_345.193_8.74",108.422424,123.27265,81.89497,106.74027,19.563015,21.064514,0,34.724113,177.93715,170.92389,0,242.3916,30.968826,73.98498,132.91624,81.83454,271.04822,267.42142,228.88312,213.84851,108.1338,136.85895,113.16458,116.999596,383.11407,378.08673,310.2752,323.3477,193.81532,244.32043,198.5993,254.42192,71.11436,29.31897,0,93.64108,550.4487,994.5323,1119.8605,577.2751,5.2727985,0,0,27.4705,2880.4785,2829.6536,2928.1216,3151.6045,95.148926,0,113.6357,77.75845,453.67642,512.9812,869.6699,727.91644,6.389344,0,0,0,0,0,0,25.768375,7.764306,28.363562,0,0,944.8512,384.27756,318.15942,324.14883,0,0,0,0
"5303_345.218_11.209",0,34.27604,76.34759,0,38.782284,57.406994,36.053562,48.47815,82.04732,57.479668,92.101944,80.001236,155.16156,170.5451,161.63785,138.76004,56.15396,82.10948,40.601997,56.74057,89.73598,92.09481,51.609646,88.745255,28.810225,43.93891,85.002365,0,73.350876,27.790104,121.110504,105.15224,181.7663,190.94173,200.14009,186.96155,0,0,0,0,0,0,18.099659,0,130.42596,185.94112,143.66385,129.53899,394.65466,478.84314,362.8554,380.5875,378.0342,337.90588,245.16467,342.06326,0,9.86643,0,0,0,12.3984375,0,20.790009,17.06205,13.621915,0,0,191.61311,235.18793,239.8074,209.30992,19.663612,24.059654,0,0
"6326_345.229_12.827",0,0,0,0,91.55968,177.83154,94.26177,171.37225,231.94849,495.41644,255.69727,708.4022,756.7277,789.8316,930.5038,878.3952,684.5621,1348.8933,1345.4076,1267.5082,814.536,1378.7314,1521.5012,1118.7596,1843.8567,1788.5797,1881.5859,1998.0012,954.048,998.80237,1303.7529,1132.602,983.3728,694.60925,971.9806,496.56085,490.6338,522.86993,921.0556,444.79022,0,28.808905,102.50379,103.29907,1973.2678,1116.1736,1754.2974,1845.296,753.3392,750.1747,779.91315,538.2913,1228.1553,1041.0648,1270.4498,1227.2659,106.27164,53.527496,169.96799,155.3612,103.09297,165.21306,193.38072,86.03586,149.33328,102.77995,168.88101,0,779.6457,867.01917,1092.44,929.55334,100.14855,65.833916,111.964905,92.376144
"902_345.236_6.737",358.6466,312.82962,268.94653,442.50583,83.131195,80.79148,87.484726,129.36005,451.57977,485.55212,494.93372,402.54413,215.0962,218.06982,155.79164,184.78192,693.5541,613.60126,659.9618,704.84106,233.36499,154.41487,189.27504,145.34135,404.5912,423.5899,431.1704,454.20587,252.837,308.24872,240.44595,190.4585,150.23227,144.79567,126.908424,92.92059,1172.2052,800.53406,861.5014,897.2605,7.819493,6.2358685,0,0,2019.511,2040.1448,2100.856,2145.7412,258.11362,249.43451,204.74905,260.20502,510.85626,480.31042,535.9895,522.2838,5.889806,0,0,0,0,0,0,0,0,6.6908884,0,0,377.72693,405.7582,331.30255,251.39099,0,0,0,0
"164_345.249_4.615",0,0,0,0,0,0,0,0,0,0,0,0,7.968877,0,0,0,0,0,0,0,0,7.0062475,0,0,9.94058,0,0,25.502243,0,9.32337,9.631817,0,0,7.1986313,0,0,0,0,0,0,1395.3743,1379.1296,1331.9121,1150.5312,0,0,0,0,0,0,0,0,0,0,0,0,887.0468,801.59094,953.3733,898.7771,3579.3857,3698.997,3639.6218,3670.0913,2467.6414,2397.971,2404.2256,2413.3813,0,0,0,0,518.3561,364.7082,300.6546,321.479
"38_345.249_2.567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.661,0,1817.7421,1743.2687,0,0,0,0,0,0,0,0,0,0,0,0,209.6803,259.67078,271.08273,174.07916,3318.6316,3229.9814,3013.6572,3217.5076,2946.7815,2899.5898,2729.321,2767.4268,0,0,0,0,0,79.20686,135.95296,145.90898
"1294_346.218_7.251",0,15.060944,0,0,19.546711,0,0,86.435844,54.455944,158.05363,116.60991,0,149.51097,0,0,0,22.969841,0,0,0,32.906647,0,54.46073,97.82922,0,234.70682,0,0,0,244.79858,0,0,0,0,0,0,0,44.05139,0,0,0,7.31463,0,0,280.4238,441.4258,2302.5903,2175.1602,4666.441,5334.167,5485.8955,5627.9414,0,0,0,0,0,0,0,0,0,7.885523,0,0,0,0,0,0,71.859726,86.263535,0,0,0,0,0,0
"1839_346.219_7.867",43.128967,53.921833,0,0,105.76026,31.980028,0,57.94935,243.497,208.45792,255.9702,235.57103,668.37885,545.6893,702.92285,472.3852,120.635345,244.42453,0,183.90591,47.126812,50.732693,49.867893,153.22992,384.7508,464.79623,363.94016,455.85034,185.40121,256.10202,108.05423,219.77272,19.650927,30.04864,48.727524,50.799152,175.06409,301.3006,287.1326,226.9578,0,0,0,15.522957,736.5062,899.2982,623.08295,514.8455,7117.5786,8067.479,7999.033,7059.2275,252.13953,228.8695,357.68298,297.88385,0,0,18.38197,19.904615,17.928444,0,0,0,0,0,14.678581,0,447.85205,337.30554,404.0106,324.37494,0,22.89798,0,13.747646
"857_346.22_6.632",0,0,43.954002,0,141.87779,167.25096,98.73773,0,179.74448,208.4535,183.80084,226.10612,1815.7408,2475.8909,2505.7751,2526.3457,0,61.700806,0,0,159.17575,160.49852,150.02853,106.2772,413.71027,560.0764,611.1585,600.984,96.80505,127.59231,0,0,290.3758,203.12624,218.57681,246.33945,270.51605,290.50925,304.582,320.7912,0,0,0,0,676.5194,429.22345,700.206,704.6367,16652.617,17568.848,17260.686,17074.78,96.48447,286.98718,335.5514,207.31067,0,0,11.820293,0,0,0,0,0,0,0,0,0,588.5278,1157.3353,489.03107,384.68658,0,0,0,0
"1048_346.221_6.992",58.79379,0,0,0,0,13.700364,0,49.7829,0,0,0,0,0,0,263.9241,292.2163,0,206.12546,0,0,75.422874,0,0,0,261.0738,0,0,0,208.8403,126.46199,0,0,0,129.5057,0,0,82.38981,0,119.929146,0,0,0,12.945719,0,0,1100.3613,1374.4926,1395.2041,4635.4434,4204.1206,3938.227,0,299.89417,0,190.09668,0,0,0,0,0,0,0,0,0,0,8.85865,0,0,0,0,0,0,5.8069086,0,0,0
"1577_346.221_7.551",211.62675,205.71933,0,188.7538,81.92636,64.72415,116.12607,0,503.2609,459.59805,0,0,619.3286,619.0552,574.00256,573.99786,522.0604,519.80347,0,674.642,245.38055,289.17596,0,269.9462,878.3191,1022.19977,962.60706,0,546.50336,667.91,0,0,219.20056,268.71942,126.832825,143.00516,546.8024,628.27484,574.14276,0,0,0,0,0,1818.9949,1650.4525,1811.1951,1524.8163,5162.511,4909.3296,4994.2627,5136.4355,704.2232,0,576.59766,0,5.183114,0,0,0,0,0,0,0,0,0,0,0,282.42758,305.02307,499.54578,0,0,0,0,0
"4614_346.222_10.186",44.158104,43.05548,0,0,39.325134,37.79664,73.58692,39.541862,119.235596,123.847946,135.03531,101.25203,137.00098,140.63396,169.9357,64.02242,146.74121,171.27887,110.10567,198.93404,107.85055,135.93939,93.500305,93.59468,238.36365,335.31668,350.78503,338.3133,347.32397,357.8815,386.54193,328.57333,71.66777,79.15267,45.990128,36.093796,730.0859,308.90994,331.5303,297.38358,26.613192,0,0,0,1374.3771,1507.8923,2005.9786,1847.2236,134.45879,120.41816,59.21743,85.052505,281.4689,259.3146,274.49274,209.21649,12.83174,22.587688,0,0,0,16.6018,12.8805275,0,28.146969,0,28.135975,12.771758,243.89912,217.7033,230.10898,196.79456,0,0,0,0
